DayOfWeek,Origin_Airport,Scheduled_Departure,Departure_Time,Dep_Delay,Scheduled_Arrival,Arrival_Time,Arrival_Delay,Arr_Del_morethan15,Cancelled,Diverted,Distance,Carrier_Delay,WeatherDelay,NAS_Delay,Security_Delay,Late_Aircraft_Delay,Top_Carriers
5,DFW,1645,1948,183,1800,2053,173,1,0,0,1235,173,0,0,0,0,1
6,DFW,1645,1727,42,1800,1833,33,1,0,0,1235,33,0,0,0,0,1
7,DFW,1645,1805,80,1800,1921,81,1,0,0,1235,80,0,1,0,0,1
5,LAX,940,1001,21,1101,1120,19,1,0,0,236,5,0,0,0,14,1
6,LAX,940,956,16,1101,1126,25,1,0,0,236,16,0,9,0,0,1
7,LAX,940,948,8,1101,1121,20,1,0,0,236,8,0,12,0,0,1
1,LAX,940,941,1,1101,1058,-3,0,0,0,236,0,0,0,0,0,1
2,LAX,940,946,6,1101,1100,-1,0,0,0,236,0,0,0,0,0,1
3,LAX,940,938,-2,1101,1100,-1,0,0,0,236,0,0,0,0,0,1
4,LAX,940,1004,24,1101,1110,9,0,0,0,236,0,0,0,0,0,1
5,LAX,940,957,17,1101,1122,21,1,0,0,236,1,0,4,0,16,1
6,LAX,940,937,-3,1101,1043,-18,0,0,0,236,0,0,0,0,0,1
7,LAX,940,1008,28,1101,1115,14,0,0,0,236,0,0,0,0,0,1
1,LAX,940,1020,40,1101,1133,32,1,0,0,236,13,0,0,0,19,1
2,LAX,940,937,-3,1101,1042,-19,0,0,0,236,0,0,0,0,0,1
3,LAX,940,1009,29,1101,1125,24,1,0,0,236,4,0,0,0,20,1
4,LAX,940,953,13,1101,1141,40,1,0,0,236,0,0,40,0,0,1
5,LAX,940,953,13,1101,1112,11,0,0,0,236,0,0,0,0,0,1
6,LAX,940,944,4,1101,1102,1,0,0,0,236,0,0,0,0,0,1
7,LAX,940,939,-1,1101,1051,-10,0,0,0,236,0,0,0,0,0,1
1,LAX,940,936,-4,1101,1039,-22,0,0,0,236,0,0,0,0,0,1
2,LAX,940,947,7,1101,1053,-8,0,0,0,236,0,0,0,0,0,1
3,LAX,940,944,4,1101,1056,-5,0,0,0,236,0,0,0,0,0,1
4,LAX,940,947,7,1101,1102,1,0,0,0,236,0,0,0,0,0,1
5,LAX,940,1011,31,1101,1145,44,1,0,0,236,8,0,13,0,23,1
6,LAX,940,935,-5,1101,1101,0,0,0,0,236,0,0,0,0,0,1
7,LAX,940,934,-6,1101,1052,-9,0,0,0,236,0,0,0,0,0,1
1,LAX,940,1021,41,1101,1138,37,1,0,0,236,37,0,0,0,0,1
2,LAX,940,953,13,1101,1105,4,0,0,0,236,0,0,0,0,0,1
3,LAX,940,935,-5,1101,1041,-20,0,0,0,236,0,0,0,0,0,1
4,LAX,940,938,-2,1101,1037,-24,0,0,0,236,0,0,0,0,0,1
5,LAX,940,940,0,1101,1049,-12,0,0,0,236,0,0,0,0,0,1
6,LAX,940,934,-6,1101,1105,4,0,0,0,236,0,0,0,0,0,1
7,LAX,940,939,-1,1101,1052,-9,0,0,0,236,0,0,0,0,0,1
5,LAS,1908,1931,23,2025,2122,57,1,0,0,236,0,0,40,0,17,1
6,LAS,1908,1858,-10,2025,2007,-18,0,0,0,236,0,0,0,0,0,1
7,LAS,1908,1903,-5,2025,2047,22,1,0,0,236,0,0,22,0,0,1
1,LAS,1908,1912,4,2025,2027,2,0,0,0,236,0,0,0,0,0,1
2,LAS,1908,1915,7,2025,2041,16,1,0,0,236,0,0,9,0,7,1
3,LAS,1908,1907,-1,2025,2057,32,1,0,0,236,0,0,32,0,0,1
4,LAS,1908,1916,8,2025,2049,24,1,0,0,236,0,0,16,0,8,1
5,LAS,1908,1903,-5,2025,2023,-2,0,0,0,236,0,0,0,0,0,1
6,LAS,1908,1906,-2,2025,2045,20,1,0,0,236,0,0,20,0,0,1
7,LAS,1908,1900,-8,2025,2033,8,0,0,0,236,0,0,0,0,0,1
1,LAS,1908,1909,1,2025,2040,15,1,0,0,236,1,0,14,0,0,1
2,LAS,1908,2023,75,2025,2139,74,1,0,0,236,2,0,0,0,72,1
3,LAS,1908,2001,53,2025,2132,67,1,0,0,236,0,0,67,0,0,1
4,LAS,1908,1911,3,2025,2023,-2,0,0,0,236,0,0,0,0,0,1
5,LAS,1908,1906,-2,2025,2044,19,1,0,0,236,0,0,19,0,0,1
6,LAS,1908,1907,-1,2025,2020,-5,0,0,0,236,0,0,0,0,0,1
7,LAS,1908,1903,-5,2025,2041,16,1,0,0,236,0,0,16,0,0,1
1,LAS,1908,2105,117,2025,2256,151,1,0,0,236,0,0,151,0,0,1
2,LAS,1908,1923,15,2025,2031,6,0,0,0,236,0,0,0,0,0,1
3,LAS,1908,1906,-2,2025,2021,-4,0,0,0,236,0,0,0,0,0,1
4,LAS,1908,1927,19,2025,2041,16,1,0,0,236,11,0,0,0,5,1
5,LAS,1908,1907,-1,2025,2049,24,1,0,0,236,0,0,24,0,0,1
7,LGA,600,552,-8,732,712,-20,0,0,0,733,0,0,0,0,0,1
1,LGA,559,552,-7,732,749,17,1,0,0,733,0,0,17,0,0,1
2,LGA,559,556,-3,732,730,-2,0,0,0,733,0,0,0,0,0,1
3,LGA,559,554,-5,732,716,-16,0,0,0,733,0,0,0,0,0,1
4,LGA,559,550,-9,732,736,4,0,0,0,733,0,0,0,0,0,1
5,LGA,559,559,0,732,717,-15,0,0,0,733,0,0,0,0,0,1
6,LGA,600,552,-8,732,721,-11,0,0,0,733,0,0,0,0,0,1
7,LGA,600,554,-6,732,751,19,1,0,0,733,0,0,19,0,0,1
1,LGA,559,553,-6,732,719,-13,0,0,0,733,0,0,0,0,0,1
2,LGA,559,555,-4,732,725,-7,0,0,0,733,0,0,0,0,0,1
3,LGA,559,612,13,732,743,11,0,0,0,733,0,0,0,0,0,1
4,LGA,559,555,-4,732,720,-12,0,0,0,733,0,0,0,0,0,1
5,LGA,559,557,-2,732,749,17,1,0,0,733,0,0,17,0,0,1
6,LGA,600,606,6,732,751,19,1,0,0,733,6,0,13,0,0,1
7,LGA,600,629,29,732,754,22,1,0,0,733,22,0,0,0,0,1
5,LGA,629,628,-1,801,806,5,0,0,0,733,0,0,0,0,0,1
7,LGA,645,802,77,817,934,77,1,0,0,733,77,0,0,0,0,1
2,LGA,645,641,-4,817,801,-16,0,0,0,733,0,0,0,0,0,1
3,LGA,645,641,-4,817,821,4,0,0,0,733,0,0,0,0,0,1
4,LGA,645,640,-5,817,801,-16,0,0,0,733,0,0,0,0,0,1
5,LGA,645,638,-7,817,813,-4,0,0,0,733,0,0,0,0,0,1
7,LGA,645,642,-3,817,756,-21,0,0,0,733,0,0,0,0,0,1
1,LGA,645,640,-5,817,754,-23,0,0,0,733,0,0,0,0,0,1
2,LGA,645,642,-3,817,802,-15,0,0,0,733,0,0,0,0,0,1
3,LGA,645,636,-9,817,756,-21,0,0,0,733,0,0,0,0,0,1
4,LGA,645,643,-2,817,802,-15,0,0,0,733,0,0,0,0,0,1
5,LGA,645,736,51,817,901,44,1,0,0,733,44,0,0,0,0,1
7,LGA,645,635,-10,817,805,-12,0,0,0,733,0,0,0,0,0,1
1,LGA,645,640,-5,817,839,22,1,0,0,733,0,0,22,0,0,1
2,LGA,645,640,-5,817,821,4,0,0,0,733,0,0,0,0,0,1
3,LGA,645,639,-6,817,800,-17,0,0,0,733,0,0,0,0,0,1
4,LGA,645,637,-8,817,758,-19,0,0,0,733,0,0,0,0,0,1
7,LGA,645,639,-6,817,837,20,1,0,0,733,0,0,20,0,0,1
1,LGA,645,640,-5,817,808,-9,0,0,0,733,0,0,0,0,0,1
2,LGA,645,643,-2,817,807,-10,0,0,0,733,0,0,0,0,0,1
3,LGA,645,639,-6,817,800,-17,0,0,0,733,0,0,0,0,0,1
4,LGA,645,642,-3,817,802,-15,0,0,0,733,0,0,0,0,0,1
5,LGA,645,638,-7,817,817,0,0,0,0,733,0,0,0,0,0,1
7,LGA,645,958,193,817,1118,181,1,0,0,733,181,0,0,0,0,1
5,DFW,720,718,-2,1030,1017,-13,0,0,0,761,0,0,0,0,0,1
6,DFW,720,718,-2,1030,1011,-19,0,0,0,761,0,0,0,0,0,1
2,DFW,710,710,0,1019,1017,-2,0,0,0,761,0,0,0,0,0,1
3,DFW,710,702,-8,1019,1036,17,1,0,0,761,0,0,17,0,0,1
4,DFW,710,707,-3,1019,1024,5,0,0,0,761,0,0,0,0,0,1
5,DFW,710,703,-7,1019,1007,-12,0,0,0,761,0,0,0,0,0,1
6,DFW,710,708,-2,1019,1011,-8,0,0,0,761,0,0,0,0,0,1
7,DFW,708,703,-5,1014,956,-18,0,0,0,761,0,0,0,0,0,1
1,DFW,710,708,-2,1019,1010,-9,0,0,0,761,0,0,0,0,0,1
2,DFW,710,707,-3,1019,1013,-6,0,0,0,761,0,0,0,0,0,1
3,DFW,710,706,-4,1019,1011,-8,0,0,0,761,0,0,0,0,0,1
4,DFW,710,708,-2,1019,1028,9,0,0,0,761,0,0,0,0,0,1
5,DFW,710,724,14,1019,1026,7,0,0,0,761,0,0,0,0,0,1
6,DFW,710,717,7,1019,1024,5,0,0,0,761,0,0,0,0,0,1
7,DFW,708,702,-6,1014,1002,-12,0,0,0,761,0,0,0,0,0,1
1,DFW,710,709,-1,1019,1024,5,0,0,0,761,0,0,0,0,0,1
2,DFW,710,704,-6,1019,1007,-12,0,0,0,761,0,0,0,0,0,1
3,DFW,710,718,8,1019,1038,19,1,0,0,761,8,0,11,0,0,1
4,DFW,710,705,-5,1019,1022,3,0,0,0,761,0,0,0,0,0,1
5,DFW,710,740,30,1019,1057,38,1,0,0,761,30,0,8,0,0,1
6,DFW,710,709,-1,1019,1021,2,0,0,0,761,0,0,0,0,0,1
7,DFW,708,703,-5,1014,1003,-11,0,0,0,761,0,0,0,0,0,1
1,DFW,710,757,47,1019,1057,38,1,0,0,761,38,0,0,0,0,1
2,DFW,710,704,-6,1019,1008,-11,0,0,0,761,0,0,0,0,0,1
3,DFW,710,704,-6,1019,1022,3,0,0,0,761,0,0,0,0,0,1
4,DFW,710,726,16,1019,1036,17,1,0,0,761,16,0,1,0,0,1
5,DFW,710,804,54,1019,1108,49,1,0,0,761,1,0,0,0,48,1
6,DFW,710,840,90,1019,1156,97,1,0,0,761,4,0,7,0,86,1
5,DFW,2205,2258,53,2253,2347,54,1,0,0,592,53,0,1,0,0,1
2,DFW,2205,2200,-5,2253,2237,-16,0,0,0,592,0,0,0,0,0,1
3,DFW,2205,2204,-1,2253,2253,0,0,0,0,592,0,0,0,0,0,1
4,DFW,2205,2203,-2,2253,2248,-5,0,0,0,592,0,0,0,0,0,1
5,DFW,2205,2201,-4,2253,2256,3,0,0,0,592,0,0,0,0,0,1
6,DFW,2205,2255,50,2253,2339,46,1,0,0,592,0,20,0,0,26,1
7,DFW,2205,9,124,2253,52,119,1,0,0,592,38,0,0,0,81,1
1,DFW,2205,2201,-4,2253,2251,-2,0,0,0,592,0,0,0,0,0,1
2,DFW,2205,2200,-5,2253,2246,-7,0,0,0,592,0,0,0,0,0,1
3,DFW,2205,2201,-4,2253,2252,-1,0,0,0,592,0,0,0,0,0,1
4,DFW,2205,2241,36,2253,2328,35,1,0,0,592,6,0,0,0,29,1
5,DFW,2205,2344,99,2253,37,104,1,0,0,592,80,0,5,0,19,1
6,DFW,2205,2204,-1,2253,2243,-10,0,0,0,592,0,0,0,0,0,1
7,DFW,2205,2201,-4,2253,2239,-14,0,0,0,592,0,0,0,0,0,1
1,DFW,2205,2221,16,2253,2257,4,0,0,0,592,0,0,0,0,0,1
2,DFW,2205,2203,-2,2253,2235,-18,0,0,0,592,0,0,0,0,0,1
3,DFW,2205,2212,7,2253,2256,3,0,0,0,592,0,0,0,0,0,1
4,DFW,2205,2230,25,2253,2310,17,1,0,0,592,10,0,0,0,7,1
5,DFW,2205,2207,2,2253,2239,-14,0,0,0,592,0,0,0,0,0,1
6,DFW,2205,2205,0,2253,2250,-3,0,0,0,592,0,0,0,0,0,1
7,DFW,2205,2222,17,2253,2313,20,1,0,0,592,0,0,3,0,17,1
2,DFW,2205,2319,74,2253,2353,60,1,0,0,592,45,0,0,0,15,1
3,DFW,2205,2400,115,2253,45,112,1,0,0,592,84,0,0,0,28,1
4,DFW,2205,32,147,2253,108,135,1,0,0,592,5,0,0,0,130,1
5,DFW,2205,2243,38,2253,2359,66,1,0,0,592,21,0,28,0,17,1
6,DFW,2205,2327,82,2253,16,83,1,0,0,592,6,0,1,0,76,1
7,DFW,2205,2358,113,2253,34,101,1,0,0,592,16,0,0,0,85,1
5,MSP,535,653,78,1010,1128,78,1,0,0,1501,78,0,0,0,0,1
6,MSP,535,538,3,1010,957,-13,0,0,0,1501,0,0,0,0,0,1
7,MSP,535,520,-15,1010,1007,-3,0,0,0,1501,0,0,0,0,0,1
1,MSP,535,518,-17,1010,949,-21,0,0,0,1501,0,0,0,0,0,1
2,MSP,535,537,2,1010,1010,0,0,0,0,1501,0,0,0,0,0,1
3,MSP,535,533,-2,1010,1012,2,0,0,0,1501,0,0,0,0,0,1
4,MSP,535,538,3,1010,1012,2,0,0,0,1501,0,0,0,0,0,1
5,MSP,535,530,-5,1010,959,-11,0,0,0,1501,0,0,0,0,0,1
6,MSP,535,528,-7,1010,1038,28,1,0,0,1501,0,0,28,0,0,1
7,MSP,535,531,-4,1010,1015,5,0,0,0,1501,0,0,0,0,0,1
1,MSP,535,525,-10,1010,953,-17,0,0,0,1501,0,0,0,0,0,1
2,MSP,535,531,-4,1010,1002,-8,0,0,0,1501,0,0,0,0,0,1
3,MSP,535,528,-7,1010,958,-12,0,0,0,1501,0,0,0,0,0,1
4,MSP,535,533,-2,1010,1002,-8,0,0,0,1501,0,0,0,0,0,1
5,MSP,535,633,58,1010,1104,54,1,0,0,1501,54,0,0,0,0,1
6,MSP,535,720,105,1010,1147,97,1,0,0,1501,97,0,0,0,0,1
7,MSP,535,532,-3,1010,1028,18,1,0,0,1501,0,0,18,0,0,1
1,MSP,535,539,4,1010,1012,2,0,0,0,1501,0,0,0,0,0,1
2,MSP,535,530,-5,1010,949,-21,0,0,0,1501,0,0,0,0,0,1
3,MSP,535,524,-11,1010,941,-29,0,0,0,1501,0,0,0,0,0,1
4,MSP,535,704,89,1010,1208,118,1,0,0,1501,89,0,29,0,0,1
5,MSP,535,534,-1,1010,1017,7,0,0,0,1501,0,0,0,0,0,1
6,MSP,535,534,-1,1010,952,-18,0,0,0,1501,0,0,0,0,0,1
7,MSP,535,533,-2,1010,1011,1,0,0,0,1501,0,0,0,0,0,1
1,MSP,535,531,-4,1010,1007,-3,0,0,0,1501,0,0,0,0,0,1
2,MSP,535,533,-2,1010,1022,12,0,0,0,1501,0,0,0,0,0,1
3,MSP,535,543,8,1010,1017,7,0,0,0,1501,0,0,0,0,0,1
4,MSP,535,527,-8,1010,1004,-6,0,0,0,1501,0,0,0,0,0,1
5,MSP,535,537,2,1010,959,-11,0,0,0,1501,0,0,0,0,0,1
6,MSP,535,543,8,1010,1006,-4,0,0,0,1501,0,0,0,0,0,1
